"recording_id","station_id","recording_date","recording_time","recording_file_path","annotation_file_path","ARU","file_name","local_directory","server_directory_name","server_directory_URL","hard_drive_directory","second_recording","third_recording","fourth_recording","commune","lon","lat","recorder","habitat","comment","altitude","week_number","hard_drive_recording_file_path","hard_drive_second_recording_file_path","hard_drive_third_recording_file_path","hard_drive_fourth_recording_file_path"
204,2005,2022-06-15,"13:00:00","SpatialTreeP/2005/SMA04559_20220615_130702.wav","SpatialTreeP/2005/SMA04559_20220615_130702_labels.txt","SMMini","SMA04559_20220615_130702.wav","../Recordings/Selected/SpatialTreeP/2005","goulier_4559_bleuL","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FGoulier%2Fgoulier_4559_bleuL","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2005","SMA04559_20220615_140702.wav","SMA04559_20220615_150702.wav","SMA04559_20220615_160702.wav","Goulier",1.514719,42.744627,"4559","alpine meadow","",1527,24,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2005/SMA04559_20220615_130702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2005/SMA04559_20220615_140702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2005/SMA04559_20220615_150702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2005/SMA04559_20220615_160702.wav"
205,2006,2022-06-28,"00:00:00","SpatialTreeP/2006/SMA05810_20220628_000602.wav","SpatialTreeP/2006/SMA05810_20220628_000602_labels.txt","SMMini","SMA05810_20220628_000602.wav","../Recordings/Selected/SpatialTreeP/2006","5810","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FGuzet%20neige%2F5810","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006","SMA05810_20220628_010602.wav","SMA05810_20220628_020602.wav","SMA05810_20220628_030602.wav","Ustou",1.297619,42.774006,"5810","alpine meadow","",1576,26,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_000602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_010602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_020602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_030602.wav"
206,2006,2022-06-28,"07:00:00","SpatialTreeP/2006/SMA05810_20220628_070602.wav","SpatialTreeP/2006/SMA05810_20220628_070602_labels.txt","SMMini","SMA05810_20220628_070602.wav","../Recordings/Selected/SpatialTreeP/2006","5810","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FGuzet%20neige%2F5810","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006","SMA05810_20220628_080602.wav","SMA05810_20220628_090602.wav","SMA05810_20220628_100602.wav","Ustou",1.297619,42.774006,"5810","alpine meadow","",1576,26,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_070602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_080602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_090602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_100602.wav"
207,2006,2022-06-28,"13:00:00","SpatialTreeP/2006/SMA05810_20220628_130602.wav","SpatialTreeP/2006/SMA05810_20220628_130602_labels.txt","SMMini","SMA05810_20220628_130602.wav","../Recordings/Selected/SpatialTreeP/2006","5810","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FGuzet%20neige%2F5810","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006","SMA05810_20220628_140602.wav","SMA05810_20220628_150602.wav","SMA05810_20220628_160602.wav","Ustou",1.297619,42.774006,"5810","alpine meadow","",1576,26,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_130602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_140602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_150602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2006/SMA05810_20220628_160602.wav"
208,2007,2022-05-31,"00:00:00","SpatialTreeP/2007/SMA07134_20220531_235802.wav","SpatialTreeP/2007/SMA07134_20220531_235802_labels.txt","SMMini","SMA07134_20220531_235802.wav","../Recordings/Selected/SpatialTreeP/2007","isard 234 rouge E","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FIsard%2Fisard%20234%20rouge%20E","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007","SMA07134_20220601_005802.wav","SMA07134_20220601_015802.wav","SMA07134_20220601_025802.wav","Antras",0.877045,42.861577,"7134","alpine meadow","",1640,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220531_235802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_005802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_015802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_025802.wav"
209,2007,2022-06-01,"07:00:00","SpatialTreeP/2007/SMA07134_20220601_065802.wav","SpatialTreeP/2007/SMA07134_20220601_065802_labels.txt","SMMini","SMA07134_20220601_065802.wav","../Recordings/Selected/SpatialTreeP/2007","isard 234 rouge E","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FIsard%2Fisard%20234%20rouge%20E","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007","SMA07134_20220601_075802.wav","SMA07134_20220601_085802.wav","SMA07134_20220601_095802.wav","Antras",0.877045,42.861577,"7134","alpine meadow","",1640,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_065802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_075802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_085802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_095802.wav"
210,2007,2022-06-01,"13:00:00","SpatialTreeP/2007/SMA07134_20220601_125802.wav","SpatialTreeP/2007/SMA07134_20220601_125802_labels.txt","SMMini","SMA07134_20220601_125802.wav","../Recordings/Selected/SpatialTreeP/2007","isard 234 rouge E","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FIsard%2Fisard%20234%20rouge%20E","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007","SMA07134_20220601_135802.wav","SMA07134_20220601_145802.wav","SMA07134_20220601_155802.wav","Antras",0.877045,42.861577,"7134","alpine meadow","",1640,22,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_125802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_135802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_145802.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2007/SMA07134_20220601_155802.wav"
211,2008,2022-07-07,"00:00:00","SpatialTreeP/2008/SMA06988_20220707_000902.wav","SpatialTreeP/2008/SMA06988_20220707_000902_labels.txt","SMMini","SMA06988_20220707_000902.wav","../Recordings/Selected/SpatialTreeP/2008","6988_E_bleu","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FLuzenac%2F6988_E_bleu","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008","SMA06988_20220707_010902.wav","SMA06988_20220707_020902.wav","SMA06988_20220707_030902.wav","Cassou",1.807893,42.791288,"6988","alpine meadow","",1614,27,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_000902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_010902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_020902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_030902.wav"
212,2008,2022-07-07,"07:00:00","SpatialTreeP/2008/SMA06988_20220707_070902.wav","SpatialTreeP/2008/SMA06988_20220707_070902_labels.txt","SMMini","SMA06988_20220707_070902.wav","../Recordings/Selected/SpatialTreeP/2008","6988_E_bleu","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FLuzenac%2F6988_E_bleu","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008","SMA06988_20220707_080902.wav","SMA06988_20220707_090902.wav","SMA06988_20220707_100902.wav","Cassou",1.807893,42.791288,"6988","alpine meadow","",1614,27,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_070902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_080902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_090902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_100902.wav"
213,2008,2022-07-07,"13:00:00","SpatialTreeP/2008/SMA06988_20220707_130902.wav","SpatialTreeP/2008/SMA06988_20220707_130902_labels.txt","SMMini","SMA06988_20220707_130902.wav","../Recordings/Selected/SpatialTreeP/2008","6988_E_bleu","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FLuzenac%2F6988_E_bleu","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008","SMA06988_20220707_140902.wav","SMA06988_20220707_150902.wav","SMA06988_20220707_160902.wav","Cassou",1.807893,42.791288,"6988","alpine meadow","",1614,27,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_130902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_140902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_150902.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2008/SMA06988_20220707_160902.wav"
214,2009,2022-06-11,"00:00:00","SpatialTreeP/2009/SMA05744_20220611_235402.wav","SpatialTreeP/2009/SMA05744_20220611_235402_labels.txt","SMMini","SMA05744_20220611_235402.wav","../Recordings/Selected/SpatialTreeP/2009","349BleuE_5744","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FMerens%20_etang%20de%20Comte%2F349BleuE_5744%2FSMA05744","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009","SMA05744_20220612_005402.wav","SMA05744_20220612_015402.wav","SMA05744_20220612_025402.wav","Mérens-les-Vals",1.80646,42.649569,"5744","alpine meadow","",1718,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220611_235402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_005402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_015402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_025402.wav"
215,2009,2022-06-12,"07:00:00","SpatialTreeP/2009/SMA05744_20220612_065451.wav","SpatialTreeP/2009/SMA05744_20220612_065451_labels.txt","SMMini","SMA05744_20220612_065451.wav","../Recordings/Selected/SpatialTreeP/2009","349BleuE_5744","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FMerens%20_etang%20de%20Comte%2F349BleuE_5744%2FSMA05744","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009","SMA05744_20220612_075402.wav","SMA05744_20220612_085402.wav","SMA05744_20220612_095402.wav","Mérens-les-Vals",1.80646,42.649569,"5744","alpine meadow","",1718,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_065451.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_075402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_085402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_095402.wav"
216,2009,2022-06-12,"13:00:00","SpatialTreeP/2009/SMA05744_20220612_125402.wav","SpatialTreeP/2009/SMA05744_20220612_125402_labels.txt","SMMini","SMA05744_20220612_125402.wav","../Recordings/Selected/SpatialTreeP/2009","349BleuE_5744","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FMerens%20_etang%20de%20Comte%2F349BleuE_5744%2FSMA05744","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009","SMA05744_20220612_135402.wav","SMA05744_20220612_145402.wav","SMA05744_20220612_155402.wav","Mérens-les-Vals",1.80646,42.649569,"5744","alpine meadow","",1718,23,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_125402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_135402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_145402.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2009/SMA05744_20220612_155402.wav"
217,2010,2022-06-28,"00:00:00","SpatialTreeP/2010/SMA04559_20220628_234602.wav","SpatialTreeP/2010/SMA04559_20220628_234602_labels.txt","SMMini","SMA04559_20220628_234602.wav","../Recordings/Selected/SpatialTreeP/2010","SM4559_ST_402l_28VI2022","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FOrle_besset%2FSM4559_ST_402l_28VI2022%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010","SMA04559_20220629_004602.wav","SMA04559_20220629_014602.wav","SMA04559_20220629_024602.wav","Bonac-Irazein",0.994684,42.827935,"4559","alpine meadow","",1419,26,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220628_234602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_004602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_014602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_024602.wav"
218,2010,2022-06-29,"07:00:00","SpatialTreeP/2010/SMA04559_20220629_064602.wav","SpatialTreeP/2010/SMA04559_20220629_064602_labels.txt","SMMini","SMA04559_20220629_064602.wav","../Recordings/Selected/SpatialTreeP/2010","SM4559_ST_402l_28VI2022","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FOrle_besset%2FSM4559_ST_402l_28VI2022%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010","SMA04559_20220629_074602.wav","SMA04559_20220629_084602.wav","SMA04559_20220629_094602.wav","Bonac-Irazein",0.994684,42.827935,"4559","alpine meadow","",1419,26,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_064602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_074602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_084602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_094602.wav"
219,2010,2022-06-29,"13:00:00","SpatialTreeP/2010/SMA04559_20220629_124602.wav","SpatialTreeP/2010/SMA04559_20220629_124602_labels.txt","SMMini","SMA04559_20220629_124602.wav","../Recordings/Selected/SpatialTreeP/2010","SM4559_ST_402l_28VI2022","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FOrle_besset%2FSM4559_ST_402l_28VI2022%2FData","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010","SMA04559_20220629_134602.wav","SMA04559_20220629_144602.wav","SMA04559_20220629_154602.wav","Bonac-Irazein",0.994684,42.827935,"4559","alpine meadow","",1419,26,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_124602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_134602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_144602.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2010/SMA04559_20220629_154602.wav"
220,2011,2022-06-13,"00:00:00","SpatialTreeP/2011/SMA07142_20220613_000702.wav","SpatialTreeP/2011/SMA07142_20220613_000702_labels.txt","SMMini","SMA07142_20220613_000702.wav","../Recordings/Selected/SpatialTreeP/2011","369BleuE_7142","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FOrlu%20_orri%20de%20la%20Coume%2F369BleuE_7142%2FSMA07142","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011","SMA07142_20220613_010702.wav","SMA07142_20220613_020702.wav","SMA07142_20220613_030702.wav","Orgeix",1.872652,42.655974,"7142","alpine meadow","",1894,24,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_000702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_010702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_020702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_030702.wav"
221,2011,2022-06-13,"07:00:00","SpatialTreeP/2011/SMA07142_20220613_070702.wav","SpatialTreeP/2011/SMA07142_20220613_070702_labels.txt","SMMini","SMA07142_20220613_070702.wav","../Recordings/Selected/SpatialTreeP/2011","369BleuE_7142","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FOrlu%20_orri%20de%20la%20Coume%2F369BleuE_7142%2FSMA07142","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011","SMA07142_20220613_080702.wav","SMA07142_20220613_090702.wav","SMA07142_20220613_100702.wav","Orgeix",1.872652,42.655974,"7142","alpine meadow","",1894,24,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_070702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_080702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_090702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_100702.wav"
222,2011,2022-06-13,"13:00:00","SpatialTreeP/2011/SMA07142_20220613_130702.wav","SpatialTreeP/2011/SMA07142_20220613_130702_labels.txt","SMMini","SMA07142_20220613_130702.wav","../Recordings/Selected/SpatialTreeP/2011","369BleuE_7142","https://nextcloud.inrae.fr/s/Yn7yyCcDBkybZLR?path=%2FOrlu%20_orri%20de%20la%20Coume%2F369BleuE_7142%2FSMA07142","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011","SMA07142_20220613_140702.wav","SMA07142_20220613_150702.wav","SMA07142_20220613_160702.wav","Orgeix",1.872652,42.655974,"7142","alpine meadow","",1894,24,"/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_130702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_140702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_150702.wav","/media/david/One Touch/PSI-BIOM/Travail/Enregistrements analyses BirdNET/SpatialTreeP/2011/SMA07142_20220613_160702.wav"
